user_id,rollcall_score,class_activity,discipline,total_quizzes_avg
17933,5,9.11,5.75,6.46
15116,11,5.21,5.0,6.01
7869,7,8.23,10.67,6.16
15448,8,6.03,8.79,7.71
16978,13,10.85,14.16,9.84
6899,8,5.03,13.27,11.07
7190,14,12.21,5.9,5.89
10915,7,6.27,13.54,13.21
1852,9,13.24,10.58,11.94
2921,15,6.66,5.89,13.93
12765,8,12.17,12.68,9.95
7803,6,10.05,13.65,11.88
10215,9,12.22,14.64,13.42
14406,13,13.33,10.06,6.61
17261,8,13.36,10.09,6.63
1001,13,8.43,11.34,6.32
7212,13,13.94,11.31,10.97
11865,8,14.16,12.0,13.47
3401,14,13.13,14.1,12.23
302,9,14.89,11.91,6.13
195,14,14.23,13.87,9.43
2322,14,12.22,13.82,14.19
3891,13,13.43,13.01,6.69
18838,15,9.44,10.3,9.04
8667,7,9.17,14.78,11.71
15522,15,5.43,10.27,13.52
13609,7,11.03,8.36,12.65
7392,9,6.36,9.1,11.25
782,5,12.26,11.8,7.0
11306,7,11.12,13.75,5.5
16975,15,13.51,8.6,10.48
12478,7,13.58,5.29,6.22
17294,5,12.57,12.1,10.7
16619,12,6.78,7.63,10.73
16939,6,6.46,8.96,9.66
1218,8,7.12,14.67,14.18
19737,7,11.74,14.19,13.98
9663,10,6.38,9.84,10.29
5849,8,13.45,9.29,8.94
17745,5,6.58,9.79,6.52
19252,9,6.92,5.64,14.85
16233,14,13.88,14.78,5.48
11719,15,6.46,13.72,13.87
16715,13,5.27,12.6,9.22
3084,5,11.14,12.84,6.72
17149,10,9.33,12.68,9.33
15343,13,7.18,5.94,5.48
16621,6,8.71,13.39,12.08
15201,15,6.04,12.06,11.43
19015,15,11.78,13.27,10.85
14904,10,9.35,10.83,10.35
5292,14,12.07,8.05,13.46
11257,9,7.48,5.82,14.2
9318,15,9.61,5.55,11.48
6637,11,10.44,14.37,11.64
93,11,6.93,5.67,5.78
2155,9,5.35,9.98,8.27
13130,9,8.96,8.67,9.39
15016,13,10.65,7.01,7.28
5487,10,10.11,6.78,11.76
1035,11,11.64,9.6,6.58
10559,10,14.02,11.72,5.3
12676,9,12.33,9.59,11.46
8414,13,7.69,9.04,10.54
12302,9,14.33,14.97,14.85
9495,9,12.86,7.53,10.6
7012,11,6.67,7.36,9.55
7821,14,11.85,9.63,9.34
16522,13,11.26,14.13,6.1
13756,6,6.66,14.49,5.91
13863,11,6.15,11.78,9.99
10045,12,10.18,13.39,10.41
8836,10,5.36,6.24,10.91
5373,11,5.16,10.56,14.08
18447,14,9.5,7.93,14.71
19624,14,9.27,11.6,13.6
9577,10,13.98,12.22,8.13
8197,8,13.25,11.53,8.35
314,5,5.52,8.15,11.44
13836,7,8.37,9.79,8.02
4035,5,12.1,8.32,7.22
10335,13,10.6,12.22,12.77
11185,15,13.39,5.93,14.24
18540,11,10.65,12.28,5.78
2397,8,5.21,13.03,6.87
7237,12,7.67,6.66,6.67
3626,10,7.56,9.31,9.44
13126,10,7.8,7.98,9.23
14839,5,5.3,7.54,14.66
9810,10,6.46,8.75,9.51
8189,13,12.66,14.47,9.73
12366,12,13.14,12.25,13.07
7578,11,13.65,13.51,9.67
16160,13,13.47,5.35,5.82
6893,10,6.52,10.62,8.82
15280,10,12.48,5.64,10.47
3216,14,11.08,11.54,9.73
6768,10,6.73,11.79,5.97
5472,5,5.75,10.5,7.16
10323,15,7.23,12.43,10.92
276,10,10.69,6.01,5.4
12225,12,13.48,10.3,8.4
3636,9,12.98,14.59,11.28
8373,8,6.13,12.21,14.63
7051,7,12.62,6.58,12.68
6281,6,7.57,6.24,9.03
15638,5,12.57,12.62,12.43
10762,10,5.37,6.36,10.12
9000,13,6.61,5.61,12.56
3056,15,11.35,10.78,14.28
14550,5,9.26,12.61,5.55
13759,13,11.74,11.03,7.81
19422,12,11.11,12.14,9.32
18361,15,12.27,8.85,11.21
14385,13,13.73,12.59,13.18
15818,9,5.36,5.77,9.05
10135,6,8.03,6.98,5.05
1134,9,14.74,6.99,5.47
13528,7,5.66,13.53,10.7
12739,10,12.03,7.28,10.79
1529,8,6.92,5.25,9.43
17029,9,13.0,7.48,10.42
11578,8,10.37,9.8,5.94
15902,9,9.59,9.03,7.55
11879,15,11.58,12.47,6.73
4492,5,7.31,14.02,8.12
9009,9,10.53,9.31,6.46
5627,5,14.09,13.38,11.42
7127,13,14.49,6.67,10.06
4764,14,10.98,5.37,12.85
2900,11,7.4,7.69,13.91
16987,7,10.12,6.81,10.77
13049,13,12.7,13.71,11.55
9643,7,5.44,12.86,14.55
12915,15,8.41,6.72,6.93
16619,9,10.56,12.18,8.22
13115,9,5.3,11.81,5.73
15412,5,8.47,7.47,12.58
14820,14,9.26,9.75,11.21
19896,15,9.54,12.09,9.5
16483,15,12.92,8.91,7.81
3971,11,13.41,11.37,9.77
4895,12,12.05,14.48,12.51
18034,12,11.21,11.83,10.57
11234,9,5.79,8.11,12.75
5166,7,6.3,13.86,14.68
11641,7,5.25,11.4,9.73
16008,11,6.54,12.98,12.94
18847,11,14.77,14.53,10.48
17339,10,14.08,11.42,10.44
1751,14,9.46,7.98,14.07
7709,12,12.39,14.27,5.7
8241,6,12.35,12.27,14.48
16920,14,5.54,12.57,10.27
3057,6,7.73,14.75,7.76
1789,13,9.74,6.78,8.52
12709,7,8.86,6.21,9.98
19956,15,10.93,14.82,7.59
276,14,8.87,8.6,7.45
17635,12,9.94,11.2,8.52
1000,5,9.31,12.42,12.3
8677,15,11.23,13.87,13.83
11037,13,10.54,14.27,7.22
6101,14,7.09,12.52,9.58
5488,10,8.81,11.29,12.39
12973,12,8.74,10.86,8.95
4520,13,12.32,12.44,9.87
6528,10,7.84,12.55,12.51
4594,12,10.71,6.21,10.02
12027,14,13.82,13.11,10.16
13988,5,9.09,10.05,6.59
5563,6,8.23,14.56,9.03
15741,14,9.8,5.37,8.71
11976,11,13.54,5.57,14.13
597,8,9.36,6.75,7.7
6206,12,10.78,10.48,6.52
7228,15,13.89,7.7,7.97
1812,7,13.55,12.52,12.45
2702,12,10.94,12.7,11.59
3355,10,11.14,5.35,8.01
2037,13,9.14,7.52,7.72
18330,6,13.36,12.84,12.12
14338,14,12.58,12.6,5.07
12771,13,12.0,9.59,6.49
16724,10,5.31,8.76,6.79
1917,8,9.82,7.92,9.62
1148,5,10.63,14.71,6.34
12597,10,5.33,6.53,11.85
18641,8,7.69,5.69,6.56
470,12,12.99,11.39,8.01
19892,7,8.61,14.23,7.55
475,8,13.72,5.02,7.3
12270,7,6.44,13.07,6.3
18380,12,12.59,5.29,11.92
11664,12,9.69,14.31,6.83
16339,13,12.65,9.83,6.44
19926,15,8.09,8.09,12.12
4416,11,5.31,11.89,10.42
10006,12,10.51,9.06,6.98
10641,12,5.8,10.67,14.39
4936,10,9.53,8.01,11.57
5912,8,7.0,11.46,14.07
9835,13,13.34,10.51,5.01
19165,11,5.17,7.91,12.18
15191,13,10.43,9.85,7.24
16022,6,7.18,10.82,11.02
6390,9,14.64,14.88,9.2
6149,11,11.61,7.73,7.87
15594,5,10.24,6.75,12.51
7604,14,14.53,10.0,7.77
8092,5,8.19,13.52,14.94
12150,8,5.49,13.75,12.15
14439,13,14.94,14.91,13.55
13986,14,6.97,8.43,14.89
11437,9,8.63,8.82,5.67
11842,12,7.86,9.4,8.55
78,8,9.26,6.28,10.69
9047,7,7.87,7.94,5.68
17305,8,8.96,14.61,12.68
3557,8,11.25,5.26,9.94
16444,13,12.14,10.18,7.93
11887,15,9.21,6.2,10.32
6174,13,11.36,14.29,5.27
538,8,6.71,12.12,9.71
9129,8,8.85,7.77,13.61
3289,14,9.71,12.82,7.4
15634,10,5.33,6.61,13.03
11278,13,8.54,6.83,13.27
6901,7,5.96,7.49,14.37
13340,6,13.85,5.53,7.28
12225,5,8.98,9.3,12.85
7694,11,5.66,14.48,8.36
7450,8,10.69,14.69,7.35
1537,13,14.04,10.23,11.72
9925,15,14.95,11.62,6.78
1991,14,6.65,14.51,5.51
11061,14,9.89,8.81,13.62
14677,12,5.0,7.82,11.72
6587,8,8.59,7.32,10.68
7436,6,5.12,5.28,13.41
15787,8,6.81,5.9,5.88
14716,6,11.1,7.95,12.94
19783,10,8.27,12.16,11.36
1276,11,14.01,14.9,8.21
19466,14,8.31,13.73,11.23
9259,6,7.8,9.79,12.38
3609,6,5.69,12.54,6.09
118,7,14.32,6.89,9.19
14688,12,11.63,7.71,6.68
9110,6,7.59,5.68,13.21
1737,9,9.02,11.03,8.56
11355,11,8.47,8.67,14.47
5602,8,6.68,14.23,14.76
4482,13,8.63,5.34,6.24
10562,12,5.33,5.59,8.2
16780,7,11.71,9.12,13.77
19290,11,11.96,5.14,10.25
2364,14,14.68,8.94,9.1
4917,15,8.01,8.11,6.53
19333,12,11.41,10.12,13.78
10938,15,14.91,11.14,7.52
15558,6,13.09,13.66,7.39
9910,9,11.88,6.1,8.73
6882,10,9.38,12.44,10.85
9578,15,12.28,6.9,14.08
14817,13,12.48,14.82,12.21
12218,13,14.15,14.1,9.17
9930,7,10.27,14.59,12.78
15891,9,13.88,11.66,7.09
9813,6,14.36,10.31,6.53
5666,11,9.83,14.39,11.41
6833,11,12.69,7.17,10.75
4515,5,8.82,13.48,13.38
9582,13,12.42,9.26,7.33
3443,9,14.65,5.57,12.26
12023,13,13.99,13.45,11.32
7906,8,6.15,12.08,10.37
532,12,12.51,10.67,8.71
17564,8,14.15,14.04,12.35
9231,9,14.03,6.73,14.91
7589,8,11.48,11.88,6.11
11158,5,11.73,10.84,14.55
15754,13,15.0,7.98,7.37
3479,6,8.46,11.22,14.77
12052,6,13.03,11.14,5.39
8534,7,10.49,8.52,14.71
15316,12,7.0,6.3,12.19
3780,6,11.97,5.31,6.8
17718,10,13.97,5.02,5.52
4450,15,6.21,7.32,7.47
12437,5,9.21,13.57,12.06
9816,10,13.09,10.48,7.78
10277,5,7.65,7.84,6.1
12449,13,14.09,7.29,9.76
6483,8,9.12,14.68,9.52
15744,9,8.8,7.39,13.36
2380,7,6.37,5.36,8.96
10241,6,8.49,7.76,9.73
16335,6,10.41,8.07,13.02
5876,15,12.24,13.34,5.95
2035,15,13.99,12.3,8.2
10154,11,6.54,9.64,14.29
16002,9,13.48,6.76,8.87
8051,12,7.36,13.86,11.18
3440,5,7.72,10.26,9.11
7156,15,10.51,9.1,9.63
4056,11,14.38,5.15,12.97
7904,9,7.57,12.14,12.95
14594,10,14.23,5.12,13.94
15214,11,7.02,12.66,12.2
8564,5,12.37,5.71,5.92
3863,14,10.07,7.5,7.12
6866,15,6.58,9.11,5.61
18468,7,6.41,8.92,14.86
6049,5,9.16,6.74,7.35
15102,12,6.45,12.1,11.53
7045,13,12.09,8.36,12.68
3501,10,12.99,13.36,5.69
8259,15,9.64,11.37,10.36
10066,15,13.9,6.59,11.18
12751,14,12.74,10.78,9.56
6795,14,12.26,9.26,8.56
19388,12,10.83,14.04,8.73
8356,15,11.53,9.92,6.28
6467,15,6.06,8.54,12.36
7540,15,12.04,13.26,10.73
8959,6,8.2,5.84,14.12
569,7,13.2,11.92,6.3
13592,5,11.05,5.07,14.25
5645,15,8.88,6.59,11.74
16465,6,8.05,9.2,5.26
1742,12,7.93,10.38,6.91
10810,6,5.24,7.65,9.38
16069,15,7.77,13.84,7.56
3461,12,8.16,14.28,11.53
5250,9,11.85,12.73,5.86
10309,5,13.2,12.59,7.98
16555,12,10.9,8.07,10.44
6321,8,5.04,9.06,8.72
3278,9,12.29,8.15,11.81
324,9,9.48,13.81,12.27
5160,9,6.83,11.61,10.27
2388,14,14.31,9.12,5.39
5133,12,6.71,5.47,10.66
23,8,8.6,8.6,9.37
12176,7,9.28,14.79,12.74
1169,10,7.42,12.85,11.82
6711,13,13.33,11.93,13.66
6101,15,12.39,11.31,10.84
1912,6,9.82,5.6,13.49
2896,7,5.74,12.33,5.6
8247,12,7.09,12.22,12.74
7926,14,6.85,10.54,5.54
93,12,9.64,14.02,12.43
7333,15,8.26,14.03,14.59
248,15,7.76,14.98,13.82
2644,7,12.42,8.26,14.91
17629,11,6.58,13.24,9.94
5231,12,7.85,14.28,14.45
13521,5,10.1,8.16,14.59
5017,10,6.11,10.37,8.41
8948,6,9.29,9.97,13.83
13239,9,11.14,10.5,5.94
12787,9,6.44,14.27,12.58
18329,10,7.14,5.14,9.53
6125,7,9.39,13.71,8.28
4044,13,7.05,13.23,6.27
4356,5,7.53,12.49,5.75
285,6,7.13,12.25,10.5
8793,11,9.73,10.38,12.69
1061,6,10.57,11.88,12.13
4291,7,10.74,9.81,5.41
11982,8,5.55,13.8,5.76
6849,13,5.16,10.69,14.17
4004,13,14.99,14.48,11.96
4438,8,5.57,8.61,5.35
16665,8,8.89,8.19,5.95
1353,11,10.85,14.87,12.29
11602,7,6.2,5.69,5.7
2377,7,8.9,5.77,7.25
15673,11,8.95,6.97,5.71
7702,14,13.68,5.58,13.46
8752,12,14.45,7.87,10.51
9145,12,10.35,11.63,6.76
2142,12,8.45,13.87,8.4
17907,13,5.97,13.42,6.84
1131,5,8.19,10.04,10.96
1278,15,10.77,5.63,7.2
13234,7,6.26,11.78,9.79
613,10,9.44,11.37,10.75
17792,12,13.38,5.74,7.09
18476,5,13.46,14.61,8.97
13182,10,8.55,13.24,14.09
4461,7,13.78,10.87,14.22
11542,15,13.38,7.14,14.88
13484,5,12.21,8.53,6.86
13794,14,13.71,12.82,8.58
3561,10,9.98,5.81,13.59
4426,6,9.91,6.85,14.57
3503,7,9.46,5.83,11.3
9787,6,5.03,13.51,7.33
6762,14,6.37,14.11,12.06
19830,10,9.4,10.89,12.43
16549,13,11.22,13.95,9.27
1081,10,13.05,14.44,7.99
11366,8,14.75,9.28,9.99
5941,6,11.27,5.72,11.18
6942,10,6.47,5.26,9.29
16373,12,14.79,11.63,9.81
8908,15,12.17,8.74,9.2
10622,8,13.72,8.9,8.62
15929,5,12.13,6.87,8.4
6334,15,13.22,7.47,10.5
16477,8,7.27,10.3,12.08
9224,10,8.42,13.3,8.09
3796,8,10.82,14.87,10.28
17359,15,7.95,12.7,6.35
13668,14,9.68,10.97,8.56
7728,12,12.3,14.52,6.39
3813,9,8.08,14.77,11.24
11661,13,8.13,14.91,12.29
17503,7,13.08,11.83,9.38
12856,13,10.43,14.11,13.2
7683,13,5.4,14.36,7.7
8125,9,7.05,11.21,10.79
7792,7,5.6,11.04,10.19
12727,12,13.42,9.91,14.56
18507,9,5.57,7.76,6.18
7688,15,11.65,14.31,14.22
15388,12,8.49,11.0,9.29
13963,6,5.11,11.29,9.01
13141,6,10.44,7.59,13.24
18178,9,12.03,5.24,12.71
18313,11,9.36,12.99,10.25
15316,7,5.02,14.19,14.7
1896,12,13.47,14.08,15.0
12517,7,14.26,6.18,5.3
1268,14,7.04,12.48,10.83
2450,9,12.52,14.69,10.83
4414,5,8.1,11.19,7.65
19261,6,10.02,5.91,10.88
2837,10,14.5,14.27,12.95
4984,6,12.03,9.31,13.42
17398,5,12.03,5.23,12.67
5019,7,10.48,11.96,10.79
9482,14,14.05,6.32,13.98
19505,11,8.93,6.69,11.34
8227,15,7.52,13.64,7.19
13564,5,11.92,10.69,9.65
3002,14,8.93,7.15,9.75
7224,7,6.48,13.29,12.93
16824,7,13.71,9.65,6.91
17375,9,9.74,8.99,11.47
5375,13,12.45,6.59,13.19
10641,11,14.8,8.99,14.8
8536,8,11.88,5.57,7.29
380,15,7.4,13.2,7.15
8579,12,11.8,6.44,11.85
12632,12,10.23,12.93,13.0
2402,14,10.77,5.81,7.34
15243,12,7.55,13.27,11.95
4636,14,7.21,14.93,5.39
19014,9,6.58,10.38,8.56
15218,13,7.61,9.51,9.29
10073,15,5.53,8.91,6.17
12576,11,9.1,6.47,11.3
7229,7,14.95,14.95,12.91
15166,12,8.12,10.05,12.51
6501,9,6.6,13.3,9.12
19573,8,6.72,14.19,9.25
19720,7,8.51,6.3,14.47
14552,14,13.7,12.35,11.34
2547,7,10.29,11.17,7.84
16235,7,9.67,7.38,13.74
320,12,7.64,10.24,8.5
14888,6,14.99,9.72,14.09
8664,8,8.38,10.58,6.75
18142,12,13.49,9.6,13.07
8942,6,11.9,14.42,9.44
16838,5,13.55,6.37,8.14
15427,10,10.04,12.52,8.25
7376,13,6.74,9.84,13.92
2612,11,6.37,14.11,5.22
13366,10,11.24,9.7,13.13
6098,6,10.38,9.5,12.24
3268,14,10.46,6.65,9.82
16655,12,14.64,14.29,8.12
18870,14,6.5,10.62,11.25
19246,14,10.4,6.92,8.51
3696,12,8.09,13.7,13.67
10215,11,8.18,10.05,6.8
18694,10,8.52,5.85,14.02
1467,11,10.57,12.36,13.8
11129,15,6.63,8.0,11.89
8519,12,11.65,5.31,11.59
11000,11,9.93,10.96,15.0
14974,12,12.42,13.67,7.96
15144,9,7.28,9.5,13.9
2292,13,14.7,8.22,10.92
16875,15,9.06,8.93,7.74
17633,13,10.04,7.01,9.07
4752,10,11.23,5.72,7.52
9392,9,11.53,5.58,7.54
14442,6,8.88,10.4,10.42
1810,7,12.42,8.15,13.74
16885,7,13.66,10.83,11.45
13089,15,12.32,13.53,5.45
14201,9,13.87,12.97,11.49
6585,11,14.13,9.63,9.28
2662,10,9.42,9.57,8.36
10761,13,5.74,12.81,12.86
15718,8,7.59,11.08,5.59
7138,13,6.61,14.28,6.05
1023,14,6.47,12.47,13.54
3108,12,10.85,12.87,12.53
6422,14,11.57,8.69,7.7
3445,5,9.88,5.77,11.85
7499,8,9.52,11.03,7.72
14218,7,7.03,11.8,13.9
5480,8,5.16,13.72,13.6
18405,14,10.1,7.58,6.45
2417,10,6.72,5.66,5.42
9188,14,11.74,9.13,8.91
2720,6,13.83,12.76,9.44
13276,13,9.64,11.29,13.25
19847,10,9.3,14.54,13.56
12938,13,9.89,13.75,13.51
5243,11,13.35,8.36,14.57
8503,9,6.36,5.64,14.4
444,10,14.34,9.44,5.63
2321,9,14.44,14.84,6.78
13927,11,9.39,14.49,13.5
5462,10,12.45,12.04,13.79
15985,14,14.62,13.85,10.65
14523,7,13.44,10.89,5.51
15533,6,10.16,13.42,10.67
19038,13,6.0,11.73,14.77
15221,7,5.63,10.37,9.01
15379,7,5.59,13.99,6.51
2836,15,9.99,12.41,9.81
5722,8,13.95,9.77,6.01
16879,10,7.31,12.58,7.29
17997,15,8.96,10.75,6.99
15431,10,14.89,14.49,7.25
9906,12,5.41,5.45,5.95
14295,5,6.53,13.69,13.18
2973,8,12.01,9.42,10.68
8582,6,11.54,7.13,7.81
8279,11,11.1,5.76,10.53
17784,15,13.6,5.51,8.22
9046,5,5.15,7.3,12.37
4402,10,9.0,9.71,11.56
7958,8,11.43,11.55,6.07
3145,7,13.02,12.71,13.96
15410,10,8.64,6.52,10.92
19317,7,6.37,12.42,9.16
18326,7,6.9,6.36,10.64
979,14,12.36,11.63,8.02
1763,11,12.28,5.99,5.76
17765,15,14.23,7.43,7.28
7892,15,12.8,13.39,8.06
13501,7,13.75,10.02,14.34
322,13,12.54,8.55,5.27
5926,15,6.0,7.55,13.51
871,9,8.09,12.37,11.41
10325,9,11.18,10.43,8.31
6858,8,15.0,13.77,8.21
15511,13,9.05,7.21,8.53
10652,5,10.13,9.92,12.71
6924,6,5.43,13.9,14.97
14297,6,8.13,8.28,6.83
12309,10,5.33,11.68,14.02
15486,5,5.75,9.7,10.93
19510,5,11.07,11.1,9.25
10046,7,10.27,7.81,10.51
7860,14,11.56,8.74,5.77
13459,11,5.5,5.51,14.48
1033,9,14.19,11.14,7.78
5793,7,14.6,12.95,11.14
5318,11,12.42,13.38,6.17
7148,9,5.46,13.98,12.65
19530,9,11.97,10.59,8.27
5998,14,10.68,14.36,7.67
13702,9,12.52,11.65,6.33
4805,8,11.96,12.74,10.43
5028,13,11.91,8.69,10.23
9932,12,8.28,6.87,14.58
14766,6,9.01,6.09,9.12
15,12,5.34,10.95,8.35
7119,12,5.23,10.58,11.23
10655,12,6.16,8.12,12.46
4278,15,14.12,11.19,9.9
1180,12,8.44,9.31,6.02
1041,8,10.12,9.16,5.25
3926,8,6.8,6.59,6.72
6164,14,9.53,11.58,9.48
11075,9,7.52,13.65,11.0
3035,13,10.11,5.26,8.29
1566,10,11.96,11.23,13.29
16433,14,12.17,13.95,11.69
5067,5,14.88,10.4,12.74
14799,14,13.51,8.2,7.15
2114,15,8.66,11.4,7.24
12989,5,6.69,11.86,5.9
11035,15,6.77,6.73,14.13
7130,15,14.4,11.24,14.52
12025,7,5.97,8.18,8.36
312,13,14.95,5.43,11.86
16184,14,13.31,11.46,13.9
1878,9,7.17,11.45,12.98
2835,5,9.13,14.67,9.1
14939,5,6.24,9.58,14.32
13437,15,6.3,10.02,12.51
13626,7,10.41,11.43,5.56
15882,7,6.62,10.51,8.14
403,11,13.67,13.41,5.43
18636,14,7.88,9.9,6.35
17630,14,9.31,13.25,12.4
4871,5,10.81,5.41,13.08
16415,8,13.82,11.2,10.46
13143,12,12.57,9.6,11.65
16018,14,11.45,6.88,14.93
11437,13,8.31,13.89,8.6
4727,8,6.49,8.05,5.1
8278,8,9.25,8.17,14.8
310,10,8.98,9.4,7.36
1831,5,7.43,7.42,10.16
4563,15,12.95,13.78,14.12
10375,9,7.35,14.32,14.18
1428,15,9.7,13.04,8.54
13448,5,9.13,7.92,14.41
6466,10,11.38,8.43,7.24
11116,7,5.5,14.35,14.16
13834,12,14.01,6.22,5.19
5017,10,7.84,13.71,7.38
9577,8,14.14,14.25,13.68
14142,10,5.69,7.24,10.08
2730,15,11.57,14.65,8.66
5646,12,5.51,11.29,5.98
1227,9,7.48,7.73,6.83
7899,12,5.3,12.32,6.46
13898,8,13.6,9.84,13.21
4440,12,9.81,10.89,11.42
16950,12,11.02,5.17,9.48
15179,10,6.78,5.66,6.95
9875,15,9.49,10.1,5.34
3676,9,11.56,14.22,8.46
5380,12,11.05,12.42,5.68
6258,5,8.87,9.93,14.51
14828,8,7.76,6.75,9.04
8102,14,11.66,6.84,14.57
10723,9,13.49,12.29,10.64
8472,13,10.75,12.45,10.71
4454,6,5.3,6.66,10.7
1807,6,11.2,7.7,6.39
12747,6,14.55,9.92,7.27
4280,11,9.78,7.03,12.55
18783,8,7.23,13.68,14.86
3507,9,5.72,8.61,10.39
13867,5,10.7,13.16,11.45
9394,14,11.52,10.5,14.27
6820,11,12.92,13.57,5.51
12262,11,14.48,7.09,9.99
8894,8,7.06,11.37,8.73
17607,9,13.88,12.95,10.48
18108,12,12.23,6.73,10.74
16588,15,7.4,7.76,5.24
13717,11,8.97,13.15,9.99
386,11,6.05,6.98,14.79
12482,11,12.17,14.66,6.87
8767,10,10.95,12.79,8.96
12170,8,9.84,9.86,8.78
14949,15,7.13,9.15,8.86
13152,14,11.4,10.14,8.61
18546,8,8.21,14.77,8.91
4585,7,12.96,5.54,6.45
17010,7,10.39,9.63,11.58
8544,11,6.85,7.21,8.73
18297,9,9.87,10.18,13.81
17299,5,8.32,12.66,12.57
12702,12,9.18,11.8,12.15
2789,11,7.69,5.98,13.96
15333,6,10.78,12.61,5.2
9902,12,12.78,11.71,5.93
12531,13,10.32,5.24,14.16
6724,14,14.06,6.26,11.54
557,13,13.77,12.53,5.14
3770,8,9.16,12.53,12.12
14311,14,6.21,7.36,11.54
2204,10,5.92,12.31,5.05
16336,8,9.83,5.25,14.62
18416,6,8.21,14.76,7.49
10267,11,13.9,8.25,6.88
3679,14,11.37,5.63,14.69
22,6,10.42,11.33,11.69
19274,13,10.68,9.72,13.34
13095,8,10.91,12.59,8.47
15691,8,8.59,6.0,6.73
16945,6,11.05,9.95,14.33
246,12,7.15,6.14,10.45
12225,14,7.08,13.44,7.21
13262,12,11.3,7.6,13.81
12537,14,9.57,5.15,10.25
18674,12,9.87,9.84,5.64
10265,13,7.87,7.46,12.26
19150,11,7.8,14.97,14.49
13184,8,9.17,10.48,11.16
3739,5,13.2,13.42,13.77
13941,5,10.5,12.72,12.06
15552,14,5.91,13.86,12.93
11470,6,12.07,7.6,8.25
13240,7,5.08,14.84,6.32
7839,6,13.82,6.51,5.06
12962,10,8.89,11.58,8.38
799,15,14.96,14.89,13.24
1069,6,10.58,9.7,6.0
3670,15,12.31,7.84,11.02
13261,13,9.32,8.83,10.64
14559,11,8.42,14.76,9.85
19305,5,5.38,5.79,13.97
1535,13,11.69,12.6,5.96
18882,6,14.25,12.63,10.84
12459,5,7.25,8.93,12.21
13714,14,12.42,14.6,8.88
4780,13,7.9,9.92,9.74
13901,6,14.07,8.95,5.99
12008,8,8.64,10.55,14.16
5445,15,8.73,9.69,11.06
8319,10,7.58,14.9,12.96
11574,11,8.14,9.02,6.94
1785,12,12.97,12.24,12.63
10654,7,10.88,7.06,12.02
17512,15,8.97,5.72,7.07
10479,11,6.59,12.59,6.76
7854,6,7.09,5.1,10.93
948,9,13.71,10.74,12.43
19397,7,11.75,9.42,13.92
19236,14,14.29,12.91,8.58
18269,11,6.94,13.06,10.86
18184,13,8.64,8.82,7.25
13992,5,7.29,12.99,10.63
12533,11,12.54,10.99,13.71
18413,10,6.77,10.31,7.2
14853,10,11.06,5.33,10.33
705,5,5.15,10.97,9.14
6932,9,5.67,10.34,11.79
8310,9,14.45,5.01,14.35
11790,13,12.89,5.51,10.09
6576,5,7.79,9.55,13.34
10228,9,7.8,5.61,12.76
15574,5,14.1,5.3,7.26
16645,5,14.97,12.45,11.72
8852,11,10.66,12.63,14.74
6255,13,13.66,9.48,12.52
19008,6,7.25,5.31,5.99
9984,9,13.73,8.43,10.44
13740,6,6.97,6.39,10.31
17675,8,12.62,12.05,13.94
10890,7,6.06,5.41,12.6
9162,5,11.62,10.22,14.43
1391,7,11.35,8.34,8.66
13305,7,14.17,13.95,13.46
17621,5,11.41,9.85,13.58
17129,13,5.21,11.73,5.33
17229,6,9.3,6.37,12.23
8230,5,5.39,9.35,8.05
326,11,13.19,7.41,11.61
4253,8,8.11,9.43,11.33
11028,11,14.8,10.73,12.7
12349,13,6.05,10.27,14.15
15109,6,13.26,10.63,7.98
1026,12,6.92,5.39,11.2
13788,6,12.33,5.84,8.45
9040,14,5.62,13.17,5.82
12755,8,14.24,9.13,5.98
12013,11,13.26,9.27,6.94
7030,13,12.64,8.73,8.67
15650,9,12.51,14.86,13.6
15111,7,11.88,6.03,7.3
2130,9,14.35,12.22,9.99
6980,10,14.63,6.36,10.62
12219,15,10.92,11.16,13.43
8089,5,5.93,12.75,8.04
8746,14,6.21,9.82,13.2
10450,13,11.28,6.86,7.74
7165,9,12.76,6.3,11.45
7705,14,10.03,5.3,13.38
7381,7,11.23,9.02,14.82
8774,11,7.26,9.07,13.42
18,6,13.09,6.58,5.02
16187,6,5.55,11.66,13.91
811,10,9.39,11.05,11.01
5459,9,5.06,7.46,11.71
13673,5,11.81,5.99,9.28
9048,11,8.2,11.91,7.21
2713,5,11.16,11.27,11.16
2489,11,13.56,6.15,5.76
5999,11,6.39,8.02,6.26
14354,11,10.12,7.03,7.21
15653,13,11.54,6.8,5.34
2941,10,14.9,5.99,11.5
18096,15,8.81,12.53,14.27
11126,7,10.4,11.82,11.33
14934,10,7.98,5.99,5.2
3943,9,13.78,14.83,12.28
13690,8,9.95,10.28,5.38
6833,15,11.65,8.14,7.52
10209,15,5.8,13.75,5.78
18993,11,13.95,11.97,12.49
19431,13,9.93,8.62,13.04
16874,11,10.59,10.29,11.34
14786,15,6.99,12.6,9.7
12607,12,7.06,9.47,8.1
13881,12,12.32,5.68,10.42
19131,12,14.95,7.23,6.46
14986,14,14.81,7.74,14.61
2682,10,12.43,6.38,14.05
1123,15,7.74,9.76,6.01
7391,15,12.75,13.82,5.26
13443,14,5.55,5.33,7.38
15516,5,14.17,9.02,7.16
15524,8,13.59,11.02,9.13
12511,7,11.88,14.95,7.54
6617,12,14.33,10.35,11.83
